MAINTENANCE_ID,START_TIME,END_TIME,PART_TYPE,MAINTENANCE_LOCAL,MAINTENANCE_TYPE,SERVICE_NAME,OBSERVATION,PART_NUMBER,MACHINERY_ID,MACHINERY_HOURMETER,OPERATION,REPAIR_TIME,START_YEAR,START_MONTH,START_DATE_CONCAT,TIME_SINCE_LAST_REPAIR
82330,2020-11-04 08:00:00,2020-11-04 18:00:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1""",FAZER SOLDA NO CABEÇOTE QUE ESTA TRINCADO TROCAR A MANGUEIRA DA LANÇA QUE ESTA COM VAZAMENTO NO TERMINAL POR QUE BATEL NA ARVORE E FAZER LIMPESA NAS VALVULA DE ALIMENTAÇÂO DO ROLO. E ARRUMAR GÁS NO AR CONDICIONADO QUE ESTA COM VAZAMENTO,3.3,HV 05,27414,Corte,10.0,2020,11,2020-11,0.0
82330,2020-11-04 08:00:00,2020-11-04 18:00:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,FAZER SOLDA NO CABEÇOTE QUE ESTA TRINCADO TROCAR A MANGUEIRA DA LANÇA QUE ESTA COM VAZAMENTO NO TERMINAL POR QUE BATEL NA ARVORE E FAZER LIMPESA NAS VALVULA DE ALIMENTAÇÂO DO ROLO. E ARRUMAR GÁS NO AR CONDICIONADO QUE ESTA COM VAZAMENTO,1.0,HV 05,27414,Corte,10.0,2020,11,2020-11,0.0
82330,2020-11-04 08:00:00,2020-11-04 18:00:00,ELETRODOS,,Preventiva,ELETRODO 7018 X 3.25MM,FAZER SOLDA NO CABEÇOTE QUE ESTA TRINCADO TROCAR A MANGUEIRA DA LANÇA QUE ESTA COM VAZAMENTO NO TERMINAL POR QUE BATEL NA ARVORE E FAZER LIMPESA NAS VALVULA DE ALIMENTAÇÂO DO ROLO. E ARRUMAR GÁS NO AR CONDICIONADO QUE ESTA COM VAZAMENTO,7.0,HV 05,27414,Corte,10.0,2020,11,2020-11,0.0
82425,2020-12-04 10:00:00,2020-12-04 11:20:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",QUEBROU O PARAFUSO DA BASE DO ROTATOR DESGASTE,1.2,HV 05,27461,Corte,1.0,2020,12,2020-12,47.0
82425,2020-12-04 10:00:00,2020-12-04 11:20:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',QUEBROU O PARAFUSO DA BASE DO ROTATOR DESGASTE,4.0,HV 05,27461,Corte,1.0,2020,12,2020-12,0.0
82425,2020-12-04 10:00:00,2020-12-04 11:20:00,PARAFUSO,,Corretiva,PARAFUSOS DIVERSOS,QUEBROU O PARAFUSO DA BASE DO ROTATOR DESGASTE,2.0,HV 05,27461,Corte,1.0,2020,12,2020-12,0.0
82430,2020-12-08 14:30:00,2020-12-09 10:30:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,trincou o bloco da entrada da valvula termostatico recuperar o bloco e troca das valvula termostatica e trocas dos anel de vedação.,1.0,HV 05,27471,Corte,20.0,2020,12,2020-12,10.0
82430,2020-12-08 14:30:00,2020-12-09 10:30:00,PEÇAS HV JD,,Preventiva,ANEL HV JD,trincou o bloco da entrada da valvula termostatico recuperar o bloco e troca das valvula termostatica e trocas dos anel de vedação.,3.0,HV 05,27471,Corte,20.0,2020,12,2020-12,0.0
82428,2020-12-09 15:30:00,2020-12-09 16:45:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/4""",estourou a mngueira do bloco do cabeçote e trincou o suporte da proteção da mangueira do rolo fazer solda,0.8,HV 05,27476,Corte,1.0,2020,12,2020-12,5.0
82428,2020-12-09 15:30:00,2020-12-09 16:45:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 3.25MM,estourou a mngueira do bloco do cabeçote e trincou o suporte da proteção da mangueira do rolo fazer solda,2.0,HV 05,27476,Corte,1.0,2020,12,2020-12,0.0
82428,2020-12-09 15:30:00,2020-12-09 16:45:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/4'',estourou a mngueira do bloco do cabeçote e trincou o suporte da proteção da mangueira do rolo fazer solda,2.0,HV 05,27476,Corte,1.0,2020,12,2020-12,0.0
82429,2020-12-10 13:15:00,2020-12-10 16:30:00,OLEOS E LUBRIFICANTES,,Preventiva,ADITIVO PARA RADIADOR,vazamento no cilindro da faca inferior e troca da agua do radiador e troca do parafuso do rotator,15.0,HV 05,27483,Corte,3.0,2020,12,2020-12,7.0
82429,2020-12-10 13:15:00,2020-12-10 16:30:00,PARAFUSO,,Preventiva,PARAFUSOS DIVERSOS,vazamento no cilindro da faca inferior e troca da agua do radiador e troca do parafuso do rotator,6.0,HV 05,27483,Corte,3.0,2020,12,2020-12,0.0
82323,2020-12-15 13:30:00,2020-12-15 14:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/8""",ESTOUROU A MANGUEIRA DO CABESOTE PEGOU NO GALHO,0.7,HV 05,27487,Corte,0.0,2020,12,2020-12,4.0
82323,2020-12-15 13:30:00,2020-12-15 14:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/8'',ESTOUROU A MANGUEIRA DO CABESOTE PEGOU NO GALHO,2.0,HV 05,27487,Corte,0.0,2020,12,2020-12,0.0
82459,2021-02-19 08:00:00,2021-02-19 18:40:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1'',Saiu o terminal da mangueira troca da mangueira.,2.0,HV 05,27500,Corte,10.0,2021,2,2021-2,13.0
82459,2021-02-19 08:00:00,2021-02-19 18:40:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1""",Saiu o terminal da mangueira troca da mangueira.,3.3,HV 05,27500,Corte,10.0,2021,2,2021-2,0.0
82468,2021-01-05 18:00:00,2021-01-05 19:00:00,DIVERSOS,,Corretiva,ROLAMENTOS DIVERSOS,travou o rolamento fazer a troca,2.0,HV 05,27530,Corte,1.0,2021,1,2021-1,30.0
82469,2021-01-06 17:00:00,2021-01-06 18:10:00,PEÇAS HV JD,,Preventiva,PINO ELÉTRICO HV JD,Quebrou o pino eletrico da rede can que quebrou,2.0,HV 05,27531,Corte,1.0,2021,1,2021-1,1.0
82437,2021-01-11 09:00:00,2021-01-11 11:00:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Troca do oleo do motor,1.0,HV 05,27546,Corte,2.0,2021,1,2021-1,15.0
82437,2021-01-11 09:00:00,2021-01-11 11:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Troca do oleo do motor,1.0,HV 05,27546,Corte,2.0,2021,1,2021-1,0.0
82456,2021-02-10 15:00:00,2021-02-10 17:30:00,PEÇAS HV JD,,Preventiva,VALVULA DIVERSOS HV JD,Vazamento na valvula da pressão alimentação da faca troca e o terminal eletrico da rede can quebrou,1.0,HV 05,27671,Corte,2.0,2021,2,2021-2,125.0
82456,2021-02-10 15:00:00,2021-02-10 17:30:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Vazamento na valvula da pressão alimentação da faca troca e o terminal eletrico da rede can quebrou,1.0,HV 05,27671,Corte,2.0,2021,2,2021-2,0.0
81274,2020-08-12 08:00:00,2020-08-12 09:20:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Vazamento da cilindro da faca superior  desgaste por tempo de uso ,1.0,HV 05,30865,Corte,1.0,2020,8,2020-8,3194.0
82466,2021-01-13 11:00:00,2021-01-13 11:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/8""",estourou a mangueira do cabeçote de ficar em atrito com os broto de teca troca,0.6,HV 05,31253,Corte,0.0,2021,1,2021-1,388.0
82466,2021-01-13 11:00:00,2021-01-13 11:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/4""",estourou a mangueira do cabeçote de ficar em atrito com os broto de teca troca,0.8,HV 05,31253,Corte,0.0,2021,1,2021-1,0.0
82466,2021-01-13 11:00:00,2021-01-13 11:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/8'',estourou a mangueira do cabeçote de ficar em atrito com os broto de teca troca,2.0,HV 05,31253,Corte,0.0,2021,1,2021-1,0.0
82466,2021-01-13 11:00:00,2021-01-13 11:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/4'',estourou a mangueira do cabeçote de ficar em atrito com os broto de teca troca,2.0,HV 05,31253,Corte,0.0,2021,1,2021-1,0.0
82467,2021-01-13 16:30:00,2021-01-13 18:40:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 3/8""",quebrou o suporte da mangueira do rolo fazer solda e trocar a mangueira que etourouao bater na galho,1.3,HV 05,31255,Corte,2.0,2021,1,2021-1,2.0
82467,2021-01-13 16:30:00,2021-01-13 18:40:00,ELETRODOS,,Preventiva,ELETRODO 7018 X 3.25MM,quebrou o suporte da mangueira do rolo fazer solda e trocar a mangueira que etourouao bater na galho,3.0,HV 05,31255,Corte,2.0,2021,1,2021-1,0.0
82467,2021-01-13 16:30:00,2021-01-13 18:40:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 3/8'',quebrou o suporte da mangueira do rolo fazer solda e trocar a mangueira que etourouao bater na galho,2.0,HV 05,31255,Corte,2.0,2021,1,2021-1,0.0
82457,2021-02-10 17:30:00,2021-02-10 18:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/4""",Estourou a mangueira do segundo estagio pegou no galho.,3.2,HV 05,31410,Corte,1.0,2021,2,2021-2,155.0
82457,2021-02-10 17:30:00,2021-02-10 18:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/4'',Estourou a mangueira do segundo estagio pegou no galho.,2.0,HV 05,31410,Corte,1.0,2021,2,2021-2,0.0
79374,2020-01-15 07:00:00,2020-01-15 07:15:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 3/4""",Desgaste,1.0,HV 07,26987,Corte,0.0,2020,1,2020-1,
79374,2020-01-15 07:00:00,2020-01-15 07:15:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 12-12 45°,Desgaste,1.0,HV 07,26987,Corte,0.0,2020,1,2020-1,0.0
79374,2020-01-15 07:00:00,2020-01-15 07:15:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 12-12 RETO,Desgaste,1.0,HV 07,26987,Corte,0.0,2020,1,2020-1,0.0
79428,2020-01-10 13:20:00,2020-01-10 17:30:00,PEÇAS HV JD,Paraiso,Corretiva,VEDAÇÃO CILINDRO ROLOS F059230,Tempo de uso,2.0,HV 07,30745,Corte,4.0,2020,1,2020-1,3758.0
79429,2020-01-13 08:00:00,2020-01-13 17:30:00,DIVERSOS,Paraiso,Corretiva,MÃO DE OBRA EM GERAL,"Tempo de uso, montagem de cilindro ",1.0,HV 07,30745,Corte,9.0,2020,1,2020-1,0.0
79369,2020-01-29 07:00:00,2020-01-29 17:00:00,DIVERSOS,Paraiso,Corretiva,MÃO DE OBRA EM GERAL,Desgaste,1.0,HV 07,30749,Corte,10.0,2020,1,2020-1,4.0
79513,2020-02-10 12:20:00,2020-02-10 16:25:00,DIVERSOS,Paraiso,Corretiva,MÃO DE OBRA EM GERAL,Desgaste,3.0,HV 07,30765,Corte,4.0,2020,2,2020-2,16.0
79515,2020-02-11 07:30:00,2020-02-11 14:20:00,PEÇAS KOMATSU,Paraiso,Preventiva,PONTA ESTRELA,Tempo de Uso,1.0,HV 07,30770,Corte,6.0,2020,2,2020-2,5.0
79514,2020-02-11 07:30:00,2020-02-11 14:20:00,ELETRODOS,Paraiso,Corretiva,"ELETRODO 6013 X 3,25MM",Trinca,6.0,HV 07,30770,Corte,6.0,2020,2,2020-2,0.0
79517,2020-02-20 10:55:00,2020-02-20 12:12:00,PEÇAS HV JD,Paraiso,Preventiva,RETENTOR F056958,Vazamento,2.0,HV 07,30795,Corte,1.0,2020,2,2020-2,25.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 RETO,Tempo de uso,1.0,HV 07,30799,Corte,1.0,2020,2,2020-2,4.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 3/4""",Tempo de uso,2.4,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 12-12 45°,Tempo de uso,1.0,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 RETO,Tempo de uso,1.0,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 16-16 45°,Tempo de uso,1.0,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1""",Tempo de uso,2.4,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 45°,Tempo de uso,1.0,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 12-12 RETO,Tempo de uso,1.0,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79518,2020-02-25 15:00:00,2020-02-25 16:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",Tempo de uso,2.4,HV 07,30799,Corte,1.0,2020,2,2020-2,0.0
79519,2020-02-26 07:00:00,2020-02-26 07:30:00,PEÇAS KOMATSU,Paraiso,Preventiva,SABRE 18 H ENCAIXE 15 MM,Tempo de uso,1.0,HV 07,30804,Corte,0.0,2020,2,2020-2,5.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 10-8 RETO,Vazamento,3.0,HV 07,30808,Corte,24.0,2020,2,2020-2,4.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Preventiva,"MANGUEIRA 3/4""",Vazamento,0.7,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,OLEOS E LUBRIFICANTES,Paraiso,Preventiva,ADITIVO PARA RADIADOR,Vazamento,12.0,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 16-16 RETO,Vazamento,3.0,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 16-16 45°,Vazamento,3.0,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Preventiva,"MANGUEIRA 1""",Vazamento,6.6,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 10-8 45°,Vazamento,3.0,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,TERMINAL HIDRAULICO,Paraiso,Preventiva,TERMINAL FJ 12-12 RETO,Vazamento,2.0,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
79520,2020-02-26 15:00:00,2020-02-27 15:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Preventiva,"MANGUEIRA 1/2""",Vazamento,6.2,HV 07,30808,Corte,24.0,2020,2,2020-2,0.0
81273,2020-08-06 16:00:00,2020-08-06 18:00:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Cilindro do giro com vazamento desgaste por tempo de uso ,1.0,HV 07,30810,Corte,2.0,2020,8,2020-8,2.0
81549,2020-09-22 08:09:00,2020-09-22 10:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/8""",Mangueira estourou na prensa e Completou o óleo da caixa de transmissão  ,2.0,HV 07,30970,Corte,1.0,2020,9,2020-9,160.0
81549,2020-09-22 08:09:00,2020-09-22 10:00:00,OLEOS E LUBRIFICANTES,,Corretiva,OLEO 90,Mangueira estourou na prensa e Completou o óleo da caixa de transmissão  ,4.0,HV 07,30970,Corte,1.0,2020,9,2020-9,0.0
81549,2020-09-22 08:09:00,2020-09-22 10:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/8'',Mangueira estourou na prensa e Completou o óleo da caixa de transmissão  ,2.0,HV 07,30970,Corte,1.0,2020,9,2020-9,0.0
81556,2020-10-16 11:00:00,2020-10-16 11:40:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1'',Vazamento na mangueira do segundo estágios da lança pegou no galho ,2.0,HV 07,30996,Corte,0.0,2020,10,2020-10,26.0
81556,2020-10-16 11:00:00,2020-10-16 11:40:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1""",Vazamento na mangueira do segundo estágios da lança pegou no galho ,2.45,HV 07,30996,Corte,0.0,2020,10,2020-10,0.0
81552,2020-10-20 13:15:00,2020-10-20 17:30:00,PEÇAS HV JD,,Preventiva,ANEL HV JD,Vazamento na bomba de deslocamento,3.0,HV 07,31001,Corte,4.0,2020,10,2020-10,5.0
82332,2020-10-23 08:00:00,2020-10-23 15:00:00,PEÇAS HV JD,,Preventiva,RETENTOR DIVERSOS HV JD,MOTOR DO ROLO COM VAZAMENTO INTERNO TROCA DOS REPAROS E TROCA DE DOIS ROLAMENTO,1.0,HV 07,31012,Corte,7.0,2020,10,2020-10,11.0
82332,2020-10-23 08:00:00,2020-10-23 15:00:00,DIVERSOS,,Preventiva,ROLAMENTOS DIVERSOS,MOTOR DO ROLO COM VAZAMENTO INTERNO TROCA DOS REPAROS E TROCA DE DOIS ROLAMENTO,2.0,HV 07,31012,Corte,7.0,2020,10,2020-10,0.0
82420,2020-11-05 11:00:00,2020-11-05 11:10:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 3/4""",VAZAMENTO NA TRAMA DA MANGUEIRA DO CABEÇOTE,0.9,HV 07,31032,Corte,0.0,2020,11,2020-11,20.0
82420,2020-11-05 11:00:00,2020-11-05 11:10:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 3/4'',VAZAMENTO NA TRAMA DA MANGUEIRA DO CABEÇOTE,2.0,HV 07,31032,Corte,0.0,2020,11,2020-11,0.0
82421,2020-11-06 08:00:00,2020-11-06 08:40:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1'',ESTOUROU A  MANGUEIRA DO CABEÇOTE ,2.0,HV 07,31037,Corte,0.0,2020,11,2020-11,5.0
82421,2020-11-06 08:00:00,2020-11-06 08:40:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1""",ESTOUROU A  MANGUEIRA DO CABEÇOTE ,1.3,HV 07,31037,Corte,0.0,2020,11,2020-11,0.0
82328,2020-11-11 14:00:00,2020-11-11 16:00:00,ELETRODOS,,Preventiva,ELETRODO 6013 X 2.5MM,FAZER SOLDA NA TRAVA DA PORTA QUE QUEBROU E SOLDAR O SUPORTE DA MANGUEIRA DO CABEÇOTE E FAZER A TROCA DA COROA QUE EST GASTO E A TROCA DA MANGUEIRA DA LANÇA QUE ESTOUROU,1.0,HV 07,31064,Corte,2.0,2020,11,2020-11,27.0
82328,2020-11-11 14:00:00,2020-11-11 16:00:00,ELETRODOS,,Preventiva,ELETRODO 7018 X 3.25MM,FAZER SOLDA NA TRAVA DA PORTA QUE QUEBROU E SOLDAR O SUPORTE DA MANGUEIRA DO CABEÇOTE E FAZER A TROCA DA COROA QUE EST GASTO E A TROCA DA MANGUEIRA DA LANÇA QUE ESTOUROU,1.0,HV 07,31064,Corte,2.0,2020,11,2020-11,0.0
82328,2020-11-11 14:00:00,2020-11-11 16:00:00,CONJUNTO DE CORTE,,Preventiva,COROA DE CORTE,FAZER SOLDA NA TRAVA DA PORTA QUE QUEBROU E SOLDAR O SUPORTE DA MANGUEIRA DO CABEÇOTE E FAZER A TROCA DA COROA QUE EST GASTO E A TROCA DA MANGUEIRA DA LANÇA QUE ESTOUROU,1.0,HV 07,31064,Corte,2.0,2020,11,2020-11,0.0
82329,2020-11-12 15:40:00,2020-11-12 16:10:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 3/4""",ESTOUROU A MANGUEIRA DA LANÇA,1.05,HV 07,31069,Corte,0.0,2020,11,2020-11,5.0
82329,2020-11-12 15:40:00,2020-11-12 16:10:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 3/4'',ESTOUROU A MANGUEIRA DA LANÇA,2.0,HV 07,31069,Corte,0.0,2020,11,2020-11,0.0
82326,2020-11-18 08:00:00,2020-11-18 11:00:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 3/4""",MANGUEIRA COM VAZAMENTO NA PRENSA E TROCA DOS REPAROS DO CILINDRO DA FACA,9.0,HV 07,31092,Corte,3.0,2020,11,2020-11,23.0
82326,2020-11-18 08:00:00,2020-11-18 11:00:00,DIVERSOS,,Preventiva,KIT VEDAÇÃO DIVERSAS HV JD,MANGUEIRA COM VAZAMENTO NA PRENSA E TROCA DOS REPAROS DO CILINDRO DA FACA,1.0,HV 07,31092,Corte,3.0,2020,11,2020-11,0.0
82326,2020-11-18 08:00:00,2020-11-18 11:00:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 3/4'',MANGUEIRA COM VAZAMENTO NA PRENSA E TROCA DOS REPAROS DO CILINDRO DA FACA,4.0,HV 07,31092,Corte,3.0,2020,11,2020-11,0.0
82327,2020-11-19 08:00:00,2020-11-19 09:00:00,PEÇAS HV JD,,Preventiva,RETENTOR DIVERSOS HV JD,QUEBROU A ASTE DO CILINDRO DA FACA TROCA DO REPARO,1.0,HV 07,31095,Corte,1.0,2020,11,2020-11,3.0
82331,2020-10-22 08:00:00,2020-10-22 08:30:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 3/8""",ESTOUROU A MANGUEIRA DO CABEÇOTE PEGOU NO GALHO,1.2,HV 07,31098,Corte,0.0,2020,10,2020-10,3.0
82331,2020-10-22 08:00:00,2020-10-22 08:30:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 3/8'',ESTOUROU A MANGUEIRA DO CABEÇOTE PEGOU NO GALHO,2.0,HV 07,31098,Corte,0.0,2020,10,2020-10,0.0
82427,2020-12-07 16:00:00,2020-12-07 17:20:00,PEÇAS HV JD,,Corretiva,PARAFUSO HV JD,QUEBROU OS  PARAFUSO DO MOTOR DA SERRA ,8.0,HV 07,31158,Corte,1.0,2020,12,2020-12,60.0
82325,2020-12-15 17:00:00,2020-12-15 18:20:00,PEÇAS HV JD,,Corretiva,RETENTOR DIVERSOS HV JD,TROCA DE DOIS PISTÂO DO ANIVELAMENTO DESGASTE POR TEMPLO DE USO,2.0,HV 07,31191,Corte,1.0,2020,12,2020-12,33.0
82435,2021-01-05 13:40:00,2021-01-05 15:25:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,troca do oleo do motor,1.0,HV 07,31237,Corte,1.0,2021,1,2021-1,46.0
82435,2021-01-05 13:40:00,2021-01-05 15:25:00,FILTROS,,Preventiva,FILTRO DO MOTOR,troca do oleo do motor,1.0,HV 07,31237,Corte,1.0,2021,1,2021-1,0.0
82440,2021-02-02 11:00:00,2021-02-02 16:00:00,ELETRODOS,,Corretiva,ELETRODO 6013 X 2.5MM,Quebrou a solda da proteção do rolo fazer solda e reforço na proteção e trocar um parafuso e um nipe.,4.0,HV 07,31366,Corte,5.0,2021,2,2021-2,129.0
82440,2021-02-02 11:00:00,2021-02-02 16:00:00,DIVERSOS,,Corretiva,NIPE/ADAPTADOR/CONEXÃO DIVERSOS HV JD,Quebrou a solda da proteção do rolo fazer solda e reforço na proteção e trocar um parafuso e um nipe.,1.0,HV 07,31366,Corte,5.0,2021,2,2021-2,0.0
82440,2021-02-02 11:00:00,2021-02-02 16:00:00,PEÇAS HV JD,,Corretiva,PARAFUSO HV JD,Quebrou a solda da proteção do rolo fazer solda e reforço na proteção e trocar um parafuso e um nipe.,1.0,HV 07,31366,Corte,5.0,2021,2,2021-2,0.0
82449,2021-02-18 14:00:00,2021-02-18 15:30:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Fazer troca de oleo e filtros,2.0,HV 07,31441,Corte,1.0,2021,2,2021-2,75.0
82449,2021-02-18 14:00:00,2021-02-18 15:30:00,OLEOS E LUBRIFICANTES,,Preventiva,OLEO 15W40,Fazer troca de oleo e filtros,27.0,HV 07,31441,Corte,1.0,2021,2,2021-2,0.0
82449,2021-02-18 14:00:00,2021-02-18 15:30:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Fazer troca de oleo e filtros,1.0,HV 07,31441,Corte,1.0,2021,2,2021-2,0.0
82473,2021-02-22 08:30:00,2021-02-22 09:30:00,ELETRODOS,,Corretiva,"ELETRODO 6013 X 3,25MM",quebrou a solda da proteção da mangueira do rolo fazer solda,2.0,HV 07,31456,Corte,1.0,2021,2,2021-2,15.0
82472,2021-03-09 13:15:00,2021-03-09 14:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/8""",Estourou a mangueira na prensagem mau prensada,1.5,HV 07,31565,Corte,0.0,2021,3,2021-3,109.0
82472,2021-03-09 13:15:00,2021-03-09 14:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/8'',Estourou a mangueira na prensagem mau prensada,2.0,HV 07,31565,Corte,0.0,2021,3,2021-3,0.0
82402,2021-03-18 11:00:00,2021-03-18 11:30:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Asopra tanque,1.0,HV 08,1209,Corte,0.0,2021,3,2021-3,
82234,2021-03-18 08:40:00,2021-03-18 09:00:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Bater ar no tanque de combustivel,1.0,HV 08,1209,Corte,0.0,2021,3,2021-3,0.0
79450,2020-01-06 10:00:00,2020-01-06 16:00:00,DIVERSOS,Cacimba,Corretiva,MONTAGENS E DESMONTAGENS,Peito de aço qubrado,1.0,HV 08,1426,Corte,6.0,2020,1,2020-1,217.0
79458,2020-01-06 16:30:00,2020-01-06 18:00:00,MANGUEIRA HIDRÁULICA,Cacimba,Preventiva,"MANGUEIRA 1""",Atrito,1.5,HV 08,1426,Corte,1.0,2020,1,2020-1,0.0
